	jet_class	PhyDistance	AffinityType	Laplacien	NumEigenvectors	StoppingCondition	AffinityCutoff	ExpofPTPosition	ExpofPTMultiplier	DeltaR
5927	SpectralMean	normed	exponent2	symmetric	4	standard	None	eigenspace	-0.03943725310855961	0.11841473450067219
5928	SpectralMean	normed	linear	unnormalised	8	standard	('distance', 2.7299998587549834)	eigenspace	-0.07365565059783785	1.299244294504542
5929	SpectralMean	angular	exponent	unnormalised	8	beamparticle	('distance', 5.335363226867163)	eigenspace	0.7293169942468714	0.8815519334300952
5930	SpectralMean	invarient	linear	symmetric	8	beamparticle	('distance', 2.7227579576216)	input	-0.8034816324684984	0.22376701400178828
5931	SpectralMean	Luclus	exponent	symmetric	9	beamparticle	None	eigenspace	0.6512476549945294	0.7860182621663738
5932	SpectralMean	angular	inverse	symmetric	6	standard	('knn', 2)	eigenspace	0.5874514940350632	1.246350729529005
5933	SpectralMean	angular	inverse	symmetric	3	beamparticle	None	input	0.5871662784296066	0.8298124596099307
5934	SpectralMean	invarient	exponent	unnormalised	6	beamparticle	None	input	0.9367824716984421	1.3853153082750285
5935	SpectralMean	angular	linear	unnormalised	1	standard	('knn', 5)	eigenspace	0.6280662734810438	0.8404332423543117
5936	SpectralMean	normed	linear	symmetric	9	standard	('knn', 2)	eigenspace	-0.9648187844095821	0.48921427805078893
5937	SpectralMean	angular	linear	unnormalised	4	beamparticle	('distance', 8.75101052047343)	eigenspace	0.04248328826192793	1.0133483327946613
5938	SpectralMean	normed	exponent2	symmetric	1	beamparticle	('distance', 1.5203894970687082)	input	-0.702150687020755	1.4146008283963003
5939	SpectralMean	angular	inverse	unnormalised	1	beamparticle	('distance', 7.9916200331349465)	eigenspace	-0.3152020499645185	0.4080802535340563
5940	SpectralMean	normed	inverse	symmetric	1	standard	('distance', 1.6444341208196034)	eigenspace	0.22542402651822813	1.0898122324978896
5941	SpectralMean	Luclus	inverse	symmetric	4	beamparticle	('distance', 3.320469433552545)	input	0.8588495201281505	0.9147772213317811
5942	SpectralMean	angular	exponent2	unnormalised	4	beamparticle	None	input	0.6520801250882768	0.20183488036629488
5943	SpectralMean	angular	exponent	symmetric	3	beamparticle	('distance', 4.894549702133872)	eigenspace	-0.8054539542949297	0.36322449607709706
5944	SpectralMean	normed	inverse	unnormalised	6	beamparticle	None	eigenspace	-0.06876214138334702	0.7987723170605956
5945	SpectralMean	Luclus	inverse	unnormalised	8	beamparticle	None	input	-0.656209234993417	0.400489795088759
5946	SpectralMean	normed	exponent	symmetric	2	standard	('knn', 4)	input	-0.9004888821738812	0.5050297985611265
5947	SpectralMean	angular	inverse	symmetric	3	beamparticle	None	eigenspace	0.7769057347713806	0.16621101074504674
5948	SpectralMean	angular	inverse	unnormalised	7	standard	None	input	-0.09249824985438337	0.10544200076843224
5949	SpectralMean	normed	exponent	unnormalised	5	beamparticle	None	eigenspace	0.2562232418380319	0.509668371327658
5950	SpectralMean	angular	inverse	symmetric	5	beamparticle	('knn', 3)	eigenspace	-0.20488344495601374	0.7808346178922341
5951	SpectralMean	normed	inverse	symmetric	1	beamparticle	('knn', 2)	input	-0.9914760061949772	1.434836192412075
5952	SpectralMean	angular	exponent2	unnormalised	1	standard	('knn', 1)	input	0.5142949011793903	0.9462480692484561
5953	SpectralMean	normed	linear	unnormalised	9	beamparticle	('knn', 5)	eigenspace	0.6117286699190667	0.3275906908570124
5954	SpectralMean	normed	linear	symmetric	9	beamparticle	('distance', 4.083690825905341)	input	-0.7415971870908458	0.4744333489172404
5955	SpectralMean	angular	linear	unnormalised	1	beamparticle	None	input	0.4081754146636034	0.6662870784548484
5956	SpectralMean	normed	linear	unnormalised	9	beamparticle	None	eigenspace	-0.6991425568209513	1.3062035808600019
5957	SpectralMean	angular	exponent	unnormalised	5	beamparticle	('distance', 5.446345184270123)	input	0.24787895055575482	0.15196511241832067
5958	SpectralMean	angular	exponent2	unnormalised	8	beamparticle	('knn', 2)	eigenspace	-0.07978258383153736	1.274447722721968
5959	SpectralMean	normed	inverse	symmetric	5	standard	('knn', 1)	input	-0.3212675820875901	1.047666679680637
5960	SpectralMean	angular	exponent	unnormalised	3	standard	None	eigenspace	-0.9212777944728445	1.3999076302054272
5961	SpectralMean	Luclus	inverse	unnormalised	3	standard	None	eigenspace	0.6605003736685595	0.8093373251603844
5962	SpectralMean	angular	exponent	symmetric	6	beamparticle	('distance', 2.2058873317688388)	eigenspace	-0.9197032194323316	1.3888627339559525
5963	SpectralMean	angular	exponent	unnormalised	8	beamparticle	('distance', 3.364502855497312)	eigenspace	0.3420257328604466	0.14323206785448006
5964	SpectralMean	normed	exponent	unnormalised	9	standard	('distance', 4.045797908854415)	input	-0.5134981774788392	0.220981679156929
5965	SpectralMean	invarient	exponent	unnormalised	1	beamparticle	None	eigenspace	0.14664574867516955	0.4444111592682358
5966	SpectralMean	Luclus	exponent2	symmetric	6	standard	None	input	0.8911990841894302	0.1248644242801672
5967	SpectralMean	normed	exponent2	symmetric	9	standard	('knn', 2)	input	-0.1409373284377058	0.4976649215130946
5968	SpectralMean	invarient	exponent2	symmetric	4	beamparticle	('knn', 4)	input	0.12003524889853279	1.4675698490543658
5969	SpectralMean	angular	inverse	symmetric	7	standard	None	input	0.4083986371835535	1.0270571771276165
5970	SpectralMean	Luclus	exponent2	unnormalised	7	beamparticle	('knn', 1)	eigenspace	-0.8207989476260071	0.4143431031334738
5971	SpectralMean	Luclus	inverse	unnormalised	7	standard	None	eigenspace	-0.8312396051138562	1.3288999957996745
5972	SpectralMean	angular	exponent	unnormalised	4	standard	('knn', 3)	input	-0.2564526733522079	1.2490682140327523
5973	SpectralMean	invarient	exponent2	symmetric	9	beamparticle	('distance', 1.892704579691219)	eigenspace	-0.3035502931073961	1.3292737361909222
5974	SpectralMean	normed	exponent	symmetric	3	beamparticle	('knn', 2)	input	0.16551432670208377	0.7890664757690296
5975	SpectralMean	normed	exponent2	symmetric	8	standard	('distance', 4.021892194352522)	eigenspace	0.16935445471758404	1.3523026868515413
5976	SpectralMean	invarient	exponent2	unnormalised	6	beamparticle	None	eigenspace	0.4922875477867439	0.833328440686236
5977	SpectralMean	invarient	exponent2	symmetric	5	standard	('knn', 5)	eigenspace	-0.49550475635973257	0.5543041494296159
5978	SpectralMean	angular	inverse	unnormalised	2	standard	('distance', 4.426417317937034)	input	-0.9411661513496266	0.6905758253416632
5979	SpectralMean	invarient	inverse	unnormalised	9	standard	None	eigenspace	-0.6872649803558328	1.2005899205794774
5980	SpectralMean	angular	exponent	symmetric	4	standard	('knn', 5)	input	0.21842653800327128	1.446972863127548
5981	SpectralMean	angular	linear	symmetric	1	standard	('distance', 6.022717435405719)	input	0.6805717347174662	0.9393566132259992
5982	SpectralMean	Luclus	linear	unnormalised	8	standard	('knn', 2)	input	-0.731085243003537	0.6551480942336596
5983	SpectralMean	invarient	exponent	unnormalised	6	standard	('distance', 2.1749955084999595)	input	0.48196730070312555	1.1283624250921733
5984	SpectralMean	normed	exponent2	symmetric	1	standard	('distance', 9.658978049656051)	input	0.4896400605508999	1.230692017548139
5985	SpectralMean	angular	inverse	symmetric	9	beamparticle	None	input	-0.033870474505194315	1.1611933460176367
5986	SpectralMean	Luclus	exponent	symmetric	3	beamparticle	('distance', 2.2352436930944486)	input	0.21535650635529313	0.5468604067718766
5987	SpectralMean	invarient	exponent2	unnormalised	7	standard	('knn', 4)	eigenspace	-0.5016714656351888	0.9830500056897444
5988	SpectralMean	Luclus	inverse	unnormalised	2	standard	None	eigenspace	0.207857416170389	0.9713163597614227
5989	SpectralMean	Luclus	linear	symmetric	3	beamparticle	None	input	0.23309780655868706	1.1079835290810174
5990	SpectralMean	invarient	exponent2	unnormalised	6	beamparticle	('knn', 4)	input	-0.04197460481939541	0.7896620084248753
5991	SpectralMean	angular	linear	symmetric	1	standard	None	eigenspace	-0.8062025983643757	1.3839771048978957
5992	SpectralMean	normed	exponent2	unnormalised	9	standard	None	input	-0.2359632796627935	0.1640255267443757
5993	SpectralMean	invarient	exponent	symmetric	6	beamparticle	('knn', 3)	eigenspace	-0.8380437714507707	1.3369647160122087
5994	SpectralMean	normed	linear	symmetric	2	standard	('distance', 7.822806528097655)	input	0.11541835476978224	1.4583769410340823
5995	SpectralMean	normed	linear	unnormalised	4	beamparticle	('distance', 4.849586143800502)	input	-0.20044873876487457	1.4449266379007455
5996	SpectralMean	Luclus	exponent	symmetric	3	beamparticle	None	eigenspace	-0.18410070058768446	1.064705617456462
5997	SpectralMean	invarient	exponent	unnormalised	4	standard	None	input	0.3370605807007343	0.6783501401245915
5998	SpectralMean	angular	exponent2	unnormalised	4	standard	('distance', 3.301596198842497)	eigenspace	0.3617230403150009	1.1696243040857213
5999	SpectralMean	angular	inverse	symmetric	5	standard	None	input	0.8428084104610563	0.7409880014726891
6000	SpectralMean	normed	inverse	symmetric	4	standard	None	eigenspace	-0.861811403491139	0.9385632531197082
6001	SpectralMean	angular	exponent2	symmetric	7	standard	('knn', 1)	input	-0.09476864408480323	0.3036539664431533
6002	SpectralMean	angular	inverse	unnormalised	7	standard	('knn', 1)	input	-0.6333084740311639	0.9040981442157643
6003	SpectralMean	invarient	exponent2	unnormalised	5	standard	('knn', 1)	input	-0.2758873503128909	0.20182957349396613
6004	SpectralMean	invarient	inverse	symmetric	9	standard	None	eigenspace	-0.7854515827799817	0.1575183520244829
6005	SpectralMean	Luclus	exponent2	unnormalised	4	standard	('knn', 5)	eigenspace	-0.29961160462876446	0.9309713912534283
6006	SpectralMean	normed	exponent	unnormalised	7	standard	('distance', 6.9443984187739725)	eigenspace	-0.6415586394396233	0.40574176748061125
6007	SpectralMean	normed	exponent2	unnormalised	8	standard	None	eigenspace	0.28799892499859747	0.2249011664756293
6008	SpectralMean	Luclus	exponent2	unnormalised	6	beamparticle	('distance', 5.778900489804607)	eigenspace	-0.5843081886868258	0.8397196704776553
6009	SpectralMean	normed	exponent	symmetric	8	standard	None	input	-0.5367901464019125	1.3058351251599256
6010	SpectralMean	invarient	exponent2	symmetric	2	beamparticle	('knn', 5)	eigenspace	-0.539233543035744	1.2501585656003953
6011	SpectralMean	invarient	exponent	symmetric	7	standard	None	input	0.5651588524441062	0.9798191151445689
6012	SpectralMean	Luclus	linear	symmetric	4	standard	None	input	0.6955165769513707	0.10093308509330123
6013	SpectralMean	invarient	exponent2	symmetric	2	beamparticle	('knn', 5)	eigenspace	-0.08657642815086564	0.8254600602435509
6014	SpectralMean	Luclus	exponent2	unnormalised	5	beamparticle	('distance', 3.994336378601424)	eigenspace	0.7052040603383269	0.7475340783171256
6015	SpectralMean	Luclus	exponent2	symmetric	8	beamparticle	('distance', 8.01201736421578)	input	0.7969082535695391	0.3298575901191863
6016	SpectralMean	normed	exponent2	unnormalised	3	standard	('distance', 2.98967163037568)	input	-0.23185175899415755	0.8013803834339291
6017	SpectralMean	normed	inverse	symmetric	9	standard	('distance', 0.5925345401957605)	input	0.914743967830709	1.3348264004571633
6018	SpectralMean	invarient	inverse	unnormalised	1	standard	('knn', 5)	eigenspace	-0.7194988582189223	0.25668344191427134
6019	SpectralMean	Luclus	exponent	symmetric	2	beamparticle	('distance', 8.286421167540428)	eigenspace	-0.22662920428610578	1.3928546551688339
6020	SpectralMean	normed	inverse	symmetric	3	beamparticle	('distance', 9.546756338185974)	eigenspace	0.9299383250329434	0.25690231042037837
6021	SpectralMean	Luclus	linear	symmetric	9	beamparticle	('knn', 3)	eigenspace	-0.4188848022470488	0.15049589412356457
6022	SpectralMean	angular	linear	unnormalised	5	standard	('knn', 5)	eigenspace	0.9627909663981995	1.341931224266737
6023	SpectralMean	normed	exponent2	unnormalised	8	beamparticle	None	eigenspace	0.5562701444457676	1.4890210799196566
6024	SpectralMean	angular	linear	unnormalised	3	beamparticle	None	eigenspace	0.6801166518224475	1.4934672099020099
6025	SpectralMean	angular	inverse	symmetric	3	beamparticle	('distance', 7.254268043584684)	input	0.7541347713966893	0.19874666815857617
6026	SpectralMean	Luclus	exponent2	unnormalised	7	beamparticle	('knn', 4)	eigenspace	0.555342537750291	0.6613783159842987
6027	SpectralMean	angular	exponent	unnormalised	1	beamparticle	None	eigenspace	-0.07677983215666817	0.0999965584099104
6028	SpectralMean	normed	exponent2	unnormalised	8	standard	None	eigenspace	0.8919201209836742	0.6890169549741518
6029	SpectralMean	normed	inverse	unnormalised	6	standard	('distance', 2.073589202143451)	eigenspace	-0.313934780278347	0.34513034784675606
6030	SpectralMean	Luclus	exponent	symmetric	8	standard	None	input	0.5008899117688277	0.6943502504865402
6031	SpectralMean	normed	inverse	symmetric	3	beamparticle	None	input	-0.7322045407739011	0.5270709194677021
6032	SpectralMean	Luclus	exponent	unnormalised	5	standard	('knn', 3)	eigenspace	-0.8531699549584162	0.009738520029320852
6033	SpectralMean	normed	exponent2	unnormalised	5	beamparticle	('distance', 6.637103624205082)	eigenspace	-0.556347461510887	1.1353069434586645
6034	SpectralMean	invarient	exponent2	unnormalised	8	standard	None	eigenspace	-0.5493516220553771	0.7709614111297748
6035	SpectralMean	invarient	inverse	symmetric	3	standard	('distance', 8.228647341386928)	eigenspace	0.15740486600471715	1.261743045628283
6036	SpectralMean	normed	exponent	unnormalised	7	beamparticle	None	eigenspace	0.13562451500387152	1.0738257261790005
6037	SpectralMean	normed	inverse	symmetric	5	beamparticle	('knn', 1)	input	-0.25252991328593866	0.9848753151751056
6038	SpectralMean	Luclus	linear	symmetric	4	standard	None	eigenspace	0.5420738031318484	0.7940480251678568
6039	SpectralMean	invarient	inverse	symmetric	9	beamparticle	('distance', 8.48476876879182)	input	-0.25889172176861597	1.0496227579215325
6040	SpectralMean	normed	exponent	symmetric	6	standard	None	input	-0.21168160151299675	1.3550295187572006
6041	SpectralMean	normed	inverse	unnormalised	8	standard	None	input	0.8983018169445351	0.5645463550819245
6042	SpectralMean	invarient	inverse	unnormalised	4	standard	None	input	-0.19209782372026996	0.9711291289956456
6043	SpectralMean	normed	inverse	symmetric	3	standard	None	eigenspace	-0.8522674352572375	0.21691781883863404
6044	SpectralMean	normed	exponent2	unnormalised	9	beamparticle	('knn', 5)	eigenspace	0.9752835033592375	1.3515779989359689
6045	SpectralMean	normed	exponent2	symmetric	2	beamparticle	('knn', 2)	eigenspace	-0.7853749149715163	0.7956790584884108
6046	SpectralMean	angular	inverse	symmetric	3	beamparticle	('knn', 3)	eigenspace	-0.28713684108548776	1.094868128076089
6047	SpectralMean	normed	inverse	unnormalised	9	standard	('knn', 1)	input	0.29367895404075495	0.020796379405386256
6048	SpectralMean	normed	inverse	symmetric	4	standard	('knn', 4)	eigenspace	-0.18614662855069897	0.2824662124470985
6049	SpectralMean	Luclus	exponent	symmetric	5	beamparticle	('distance', 7.02027344511655)	eigenspace	0.3984487719917973	0.5217125382623212
6050	SpectralMean	angular	linear	symmetric	1	standard	None	input	0.4657571929495392	1.3636537191947267
6051	SpectralMean	normed	linear	symmetric	8	standard	('distance', 4.179502293487593)	input	0.5599936374818271	0.2589925280263848
6052	SpectralMean	angular	exponent2	unnormalised	8	standard	None	eigenspace	-0.9569637814036713	0.44204824870085674
6053	SpectralMean	normed	linear	unnormalised	6	standard	('knn', 3)	input	-0.7034372335822552	0.4712122506902651
6054	SpectralMean	invarient	exponent	unnormalised	2	beamparticle	('distance', 5.039996484895437)	eigenspace	0.6454970554441379	1.412085705246021
6055	SpectralMean	Luclus	linear	symmetric	4	standard	('knn', 5)	input	-0.6660354809024696	0.5587198702857699
6056	SpectralMean	normed	inverse	symmetric	6	standard	('distance', 9.84894785972225)	input	0.6236804376141283	1.2700606967888515
6057	SpectralMean	normed	linear	unnormalised	8	beamparticle	('distance', 7.465478253482242)	eigenspace	-0.4639303647666213	0.8323042692534794
6058	SpectralMean	normed	exponent2	symmetric	4	standard	('knn', 3)	input	-0.5178374804067021	0.9661983137193106
6059	SpectralMean	Luclus	linear	unnormalised	9	standard	None	eigenspace	-0.2611054519388867	0.6685830465463036
6060	SpectralMean	angular	exponent2	unnormalised	4	beamparticle	('knn', 5)	eigenspace	-0.33656992638558325	0.7961956185715652
6061	SpectralMean	normed	exponent2	symmetric	5	beamparticle	None	eigenspace	-0.17952177392161328	1.3629069959812603
